t,angle
379.6,-0.581233590681403
379.65,-6.26476383065874
379.7,-9.67211349341153
379.75,-11.8540084042688
379.8,-13.6974939301296
379.85,-14.476865407231
379.9,-13.0965747596217
379.95,-11.7013150492834
380,-7.32059535521991
380.05,-4.10743978077853
380.1,1.80733755309854
380.15,6.47284921916313
380.2,9.57106660079962
380.25,11.6844536154086
380.3,14.9243321668267
380.35,14.0921242857659
380.4,14.4406846803815
380.45,12.4683346385676
380.5,7.09576836749942
380.55,3.18080142732015
380.6,-0.59503167805126
380.65,-5.71149203082611
380.7,-8.55356962259179
380.75,-11.6856345241106
380.8,-15.2841312738075
380.85,-15.1072304916236
380.9,-14.5919974537445
380.95,-11.1717472668836
381,-9.16501438502964
381.05,-3.83697090240026
381.1,0.111851677120018
381.15,4.35527142861091
381.2,9.11706787598986
381.25,13.2932701968806
381.3,14.5570462895516
381.35,15.7064910438177
381.4,14.0953270308035
381.45,10.7637622986953
381.5,8.93883197150851
381.55,5.06384814879386
381.6,-0.719794193398235
381.65,-5.73070579523002
381.7,-10.044723532835
381.75,-11.9202690220275
381.8,-14.0883462075806
381.85,-13.9005176630824
381.9,-14.4195145633435
381.95,-12.4410435941233
382,-8.47196968352768
382.05,-3.81437736516961
382.1,0.755639993540506
382.15,5.0576125858159
382.2,8.90800424696874
382.25,11.3245772266786
382.3,13.9063235141692
382.35,14.6686946870659
382.4,14.5603620275569
382.45,12.7288997021558
382.5,7.82961080230403
382.55,4.05607952657349
382.6,-0.685238173685917
382.65,-4.04964222053382
382.7,-8.27061925124877
382.75,-11.2887671068844
382.8,-13.4666757047267
382.85,-14.7102033174078
382.9,-14.4229876350788
382.95,-12.5782433923991
383,-8.2569274130671
383.05,-4.71528023958624
383.1,-0.753318302431692
383.15,4.24075311142982
383.2,9.51560112548566
383.25,10.9517497348214
383.3,13.1212626820931
383.35,14.1440491183982
383.4,14.3078969799324
383.45,12.868553597253
383.5,9.7784460319296
383.55,4.71155801000548
383.6,0.0355993594975373
383.65,-3.69782229909285
383.7,-7.82660420569079
383.75,-11.7388673091235
383.8,-14.6669469608303
383.85,-14.3852451726949
383.9,-13.6828071938647
383.95,-12.4741839418952
384,-9.43424139349684
384.05,-5.25374213042408
384.1,0.0120154223364629
384.15,3.9152471589251
384.2,8.6261515756164
384.25,12.5190672428236
384.3,14.6523503559298
384.35,14.4520576442975
384.4,15.1318959384369
384.45,12.5246875777194
384.5,9.6966679784956
384.55,5.90573348821483
384.6,0.659074551175701
384.65,-2.96223520276743
384.7,-7.40603394790427
384.75,-12.0794836483257
384.8,-13.2214814143418
384.85,-13.8041691065389
384.9,-13.6095976991991
384.95,-12.4022272591955
385,-10.1381038231477
385.05,-5.15010676051812
385.1,-0.092829554653844
385.15,3.40043202594961
385.2,8.73996381556261
385.25,11.6621691149652
385.3,14.4798815277936
385.35,15.0640580192389
385.4,14.0902608325947
385.45,13.2743097583009
385.5,8.94731206641438
385.55,5.84946979913077
385.6,0.69333409198976
385.65,-4.40036760699364
385.7,-8.05223727828326
385.75,-10.8689598400776
385.8,-13.7710987908785
385.85,-15.0395090305769
385.9,-13.4016328615793
385.95,-12.203133206794
386,-9.41834133825595
386.05,-5.43385465904417
386.1,-1.65790815323232
386.15,4.02426678528294
386.2,6.84414255933334
386.25,11.2129157943059
386.3,13.9138869146656
386.35,14.0393354115412
386.4,13.2914876520961
386.45,11.9604693817747
386.5,9.07920024589114
386.55,5.55513071038351
386.6,2.02152827531728
386.65,-2.57385117170508
386.7,-6.42936719289443
386.75,-10.912206561544
386.8,-14.2604219861903
386.85,-14.6067610099497
386.9,-14.0728334001052
386.95,-12.1902655104745
387,-9.44480756396051
387.05,-6.95146438307464
387.1,-0.687388760900944
387.15,2.25093874117722
387.2,7.11260196820376
387.25,10.518516996874
387.3,12.7404741141291
387.35,14.6990682088887
387.4,13.4642587700496
387.45,12.6641968467079
387.5,9.25784699605197
387.55,6.17592087996526
387.6,0.819397945590571
387.65,-2.87971794251197
387.7,-7.77476390228716
387.75,-11.1536469828256
387.8,-13.6896446595334
387.85,-13.6445142680613
387.9,-13.4714728166906
387.95,-11.7810849073757
388,-9.25772550038213
388.05,-6.69751301306892
388.1,-2.41249827519051
388.15,3.47979555469887
388.2,6.30409247600974
388.25,9.94003798516526
388.3,12.6299790010655
388.35,15.0522392811012
388.4,13.2983028197301
388.45,12.0978231438661
388.5,9.40064475759674
388.55,6.33243499922762
388.6,1.82946659851104
388.65,-3.20151416843709
388.7,-7.35944242321386
388.75,-10.0464960037872
388.8,-12.5752311744228
388.85,-14.7417347570098
388.9,-13.6055797784245
388.95,-12.5293574237169
389,-10.6566576577837
389.05,-7.12081894539508
389.1,-1.8565907134982
389.15,2.6637346485569
389.2,7.06939521190951
389.25,9.4598740328309
389.3,12.7565317261889
389.35,15.2274681073495
389.4,13.8646943383061
389.45,12.2923244981605
389.5,10.6758894179604
389.55,7.45086642348784
389.6,3.0670816574708
389.65,-2.82250879320831
389.7,-7.13037242648149
389.75,-9.1718247703733
389.8,-13.6713485804772
389.85,-14.337116295699
389.9,-15.2279761636414
389.95,-13.084279125254
390,-9.59174967135301
390.05,-7.542462149358
390.1,-2.94000958943267
390.15,2.25908400699624
390.2,5.94432426367104
390.25,10.8099430147585
390.3,12.2120185364226
390.35,14.8701362988067
390.4,15.0977166782327
390.45,13.0430242529658
390.5,10.937333828961
390.55,6.35492124996264
390.6,3.11544657614078
390.65,-2.2910983321333
390.7,-5.86050498712665
390.75,-8.99401357415695
390.8,-11.6836941937244
390.85,-13.297747052116
390.9,-13.9192799620489
390.95,-13.7305874138511
391,-11.4255486446011
391.05,-6.44995013900708
391.1,-3.50479229042054
391.15,1.82812651464298
391.2,6.85465061536134
391.25,9.98898311248785
391.3,11.8770202166553
391.35,13.4648878863057
391.4,13.5091813291255
391.45,13.6582962349594
391.5,10.8625052226406
391.55,7.52402873790608
391.6,2.51791622064329
391.65,-0.902338561055294
391.7,-5.73215695869972
391.75,-9.14424453501008
391.8,-12.289284562959
391.85,-13.807606643623
391.9,-14.8709379152499
391.95,-13.0853790517085
392,-10.2346101070764
392.05,-7.34392811364576
392.1,-2.58245786435575
392.15,2.02927788927465
392.2,4.80545203790327
392.25,9.6251183574392
392.3,13.0878878007366
392.35,13.4176286875733
392.4,14.1120143017131
392.45,12.8356023522825
392.5,11.0056181729295
392.55,8.37653172621049
392.6,3.06287978508517
392.65,-1.58828456121778
392.7,-4.94800625947305
392.75,-9.951097158386
392.8,-11.2957713424561
392.85,-12.936637184914
392.9,-13.7349079844225
392.95,-12.4754092508444
393,-11.6442825812956
393.05,-8.58893028601057
393.1,-3.40291231920862
393.15,0.853370003372664
393.2,5.04126929429379
393.25,8.84883748139974
393.3,11.125652450539
393.35,13.196144100404
393.4,14.3808205942673
393.45,14.1469248552178
393.5,10.7905380195105
393.55,7.46258734216824
393.6,3.14586882238562
393.65,-1.05593842398948
393.7,-5.81270639238062
393.75,-8.03245361822441
393.8,-12.0918642418924
393.85,-14.0969191730501
393.9,-14.337002900742
393.95,-13.8148306387544
394,-10.3297838691796
394.05,-8.67281537415035
394.1,-3.42291283236856
394.15,1.24093304874312
394.2,4.89282164412289
394.25,9.00358632682306
394.3,11.2731699150494
394.35,13.4187852209341
394.4,13.1855463932566
394.45,13.9084956332055
394.5,10.4132634649644
394.55,8.0502293392743
394.6,3.90395753184424
394.65,-0.337209202844488
394.7,-3.80477060000823
394.75,-8.41457353792426
394.8,-11.8350331926596
394.85,-13.6777453226603
394.9,-15.0031771721076
394.95,-14.2819089120334
395,-10.715824966297
395.05,-8.74377876296381
395.1,-5.07586493846048
395.15,-0.164459594274014
395.2,4.51807077423954
395.25,9.36675136345444
395.3,12.2497879138207
395.35,13.916891855713
395.4,14.7400064924035
395.45,13.4442647328594
395.5,11.2056884675768
395.55,8.80703896734582
395.6,4.59639877364011
395.65,0.147098402276351
395.7,-4.22016485199724
395.75,-8.82681022210911
395.8,-10.5880456020763
395.85,-13.4090337996035
395.9,-13.1669308907898
395.95,-12.9675318086495
396,-11.5231159978784
396.05,-8.56966939645314
396.1,-3.56555053710238
396.15,0.647648273333956
396.2,4.68457104162665
396.25,8.61778280752093
396.3,10.9461023838059
396.35,13.0384618849014
396.4,13.2387092738657
396.45,13.8682611063007
396.5,12.4407795413265
396.55,7.91394695486399
396.6,4.05328063680128
396.65,-0.441061278231459
396.7,-3.40377276658902
396.75,-8.35515124802794
396.8,-11.8032566761675
396.85,-13.6177910500068
396.9,-14.340167084461
396.95,-14.1684698892483
397,-11.8680672498082
397.05,-8.08629358415737
397.1,-4.02511909477202
397.15,-0.881800880491362
397.2,4.59162711121535
397.25,7.30967482235914
397.3,10.7073445895716
397.35,13.7321207921701
397.4,14.562103078909
397.45,14.2551623023094
397.5,12.6372410822604
397.55,8.14743894084403
397.6,4.01127120153676
397.65,1.53914324355136
397.7,-3.64682609107381
397.75,-8.16754273179733
397.8,-11.3505260693859
397.85,-13.7332182265249
397.9,-13.7078377163591
397.95,-13.1156808830347
398,-12.04106419743
398.05,-9.69511394593124
398.1,-4.46812178298622
398.15,-0.667731575253709
398.2,4.10069865991113
398.25,8.46389939999688
398.3,10.3171124345724
398.35,13.4604590970923
398.4,14.123453140419
398.45,14.4534838089836
398.5,11.8663619568583
398.55,9.1938234409055
398.6,5.68947177520762
398.65,0.688036660817396
398.7,-3.40371240359124
398.75,-8.22492070422826
398.8,-10.0605563833573
398.85,-12.0872204620827
398.9,-14.3502641271485
398.95,-14.0564295702995
399,-11.8729897126278
399.05,-9.24752549358081
399.1,-4.64717740651479
399.15,-0.788649812019964
399.2,2.69301394844374
399.25,7.5043698546469
399.3,10.8092474505211
399.35,13.7696753014541
399.4,14.7746488709506
399.45,13.1132631451727
399.5,11.2765123860778
399.55,10.1302413984642
399.6,6.15535983264547
399.65,1.41919561609162
399.7,-2.98396948622384
399.75,-8.07086248393341
399.8,-10.6213041725108
399.85,-12.3261956772052
399.9,-13.2970293172241
399.95,-12.9701027967979
400,-12.2196957147065
400.05,-9.6832116300155
400.1,-6.58286095970233
400.15,-1.10585905631908
400.2,2.3736909808895
400.25,6.94126281629035
400.3,9.49205395821397
400.35,12.7287187961904
400.4,14.0610465956069
400.45,13.71674433687
400.5,12.8850343597333
400.55,9.24308064098452
400.6,5.80908271751704
400.65,0.752508586155561
400.7,-1.96996582366562
400.75,-6.42257113195141
400.8,-9.85608907232737
400.85,-13.2750697909544
400.9,-14.4846022189894
400.95,-13.934334947942
401,-11.1716088420841
401.05,-8.52120088165641
401.1,-6.84073863764402
401.15,-1.14078987065257
401.2,2.03199762508266
401.25,7.62368791479742
401.3,10.4580384499636
401.35,13.2136764445361
401.4,13.7132522535939
401.45,13.7043251686513
401.5,11.9914542331943
401.55,9.65676138940943
401.6,5.40801795584662
401.65,2.50005623477471
401.7,-2.34836582267503
401.75,-6.13538920931613
401.8,-9.67409489144105
401.85,-12.1988491394014
401.9,-13.8359308233898
401.95,-14.3122246403206
402,-13.1505888498052
402.05,-9.68466734509837
402.1,-5.76634375073752
402.15,-1.91088000941324
402.2,3.09442071447104
402.25,6.21444251923855
402.3,9.92811887080739
402.35,12.2713148685296
402.4,13.0873653046719
402.45,14.2273500466074
402.5,12.6076609588144
402.55,10.6375300780696
402.6,6.69422184127439
402.65,2.9353238919181
402.7,-3.13065241474325
402.75,-5.73750609752712
402.8,-10.4576004332494
402.85,-12.3774713093124
402.9,-12.8402698537864
402.95,-13.7536017901873
403,-11.3864163965108
403.05,-9.24913764279042
403.1,-6.24330724898705
403.15,-1.98449707783688
403.2,2.67858146357001
403.25,6.99831095660422
403.3,9.90927703759663
403.35,12.9147321923373
403.4,14.2467342540836
403.45,14.0572487051012
403.5,13.0981797209164
403.55,10.864882708831
403.6,5.65342142571761
403.65,3.35668526188792
403.7,-2.21936013077025
403.75,-6.69030673848186
403.8,-10.1422902362596
403.85,-12.0707483511555
403.9,-12.7288938218412
403.95,-12.6331010236639
404,-12.5480079345643
404.05,-9.3567311010078
404.1,-6.38625151869935
404.15,-2.16730443528309
404.2,0.947191375691248
404.25,6.38161802479014
404.3,10.1534914096897
404.35,12.3032264433921
404.4,14.1675114545365
404.45,12.6969035175636
404.5,11.7611401711721
404.55,10.9937349654994
404.6,6.11523575103455
404.65,3.03615460435458
404.7,-1.15662436977943
404.75,-4.9502175188212
404.8,-8.28222266491546
404.85,-11.7274663974579
404.9,-14.3122075688981
404.95,-13.8443303013521
405,-12.3034630160138
405.05,-11.0208057181689
405.1,-7.80096404970241
405.15,-3.6059504685302
405.2,0.488016829080725
405.25,6.10922880359186
405.3,9.8052041836795
405.35,12.5684248157801
405.4,13.9320576147508
405.45,13.7673038801648
405.5,12.7456709450142
405.55,11.1221300129874
405.6,7.47897603037473
405.65,2.60246799957193
405.7,-0.46627857461912
405.75,-6.31964047205758
405.8,-8.24010302502626
405.85,-11.1992957711429
405.9,-12.3862544867827
405.95,-13.0456187745837
406,-11.6327192206195
406.05,-11.1320821872281
406.1,-7.52548896685798
406.15,-3.53707674585629
406.2,1.95137997705633
406.25,4.81301112293007
406.3,9.80409380664289
406.35,12.1531358374087
406.4,14.1547020689323
406.45,12.6530365591542
406.5,13.406641666043
406.55,10.9389180993963
406.6,6.64925627261448
406.65,2.66646395829789
406.7,-1.84915116516929
406.75,-5.94245327618246
406.8,-8.85277022791083
406.85,-12.4573065943889
406.9,-13.9800272713094
406.95,-13.2603219696056
407,-11.8586978198004
407.05,-10.7437451060608
407.1,-7.65265983270453
407.15,-3.96466825409056
407.2,1.24975501314983
407.25,5.86287497185069
407.3,7.79188786097924
407.35,10.4407110050695
407.4,13.2436193613612
407.45,13.801010117508
407.5,12.6236852557986
407.55,10.4614603392493
407.6,8.36618052681709
407.65,3.72098818629547
407.7,-0.0402502424600794
407.75,-4.87717778489365
407.8,-8.11158805967138
407.85,-10.9292787560839
407.9,-12.2127049657913
407.95,-14.3083672258274
408,-12.8888718303976
408.05,-10.4645143547358
408.1,-7.43316719681098
408.15,-3.81248355072364
408.2,0.148537286934447
408.25,3.81022071897742
408.3,8.60451375587813
408.35,10.2127126520113
408.4,13.4524209359482
408.45,14.1047793503763
408.5,13.2735859298448
408.55,11.1071260132756
408.6,6.84635446046575
408.65,4.66786827532578
408.7,-0.599111629685625
408.75,-4.22044739858202
408.8,-8.71425070502545
408.85,-10.8755436003043
408.9,-13.773988907184
408.95,-13.134032757306
409,-12.3744756548871
409.05,-10.1795498907338
409.1,-7.6188197591739
409.15,-3.03376997925938
409.2,-0.36697656085973
409.25,4.58930337447226
409.3,8.6632639089863
409.35,11.0271571473054
409.4,12.9250718943216
409.45,12.5326235935849
409.5,12.5218064174327
409.55,11.3091955608453
409.6,8.40770431442314
409.65,3.19606679725567
409.7,0.76698404424004
409.75,-3.32891876068219
409.8,-8.56857629317633
409.85,-10.9634227021917
409.9,-13.1808224391341
409.95,-12.7005277656947
410,-13.368790497509
410.05,-10.4397519552696
410.1,-7.75272529175571
410.15,-3.71822459568898
410.2,-0.842133510370516
410.25,3.53636630279582
410.3,8.03070700439293
410.35,11.696493528163
410.4,12.914297731407
410.45,13.8282207279484
410.5,13.4456480235525
410.55,11.8611706094559
410.6,7.27503183664294
410.65,3.42931309849775
410.7,0.929389779457958
410.75,-3.88299402372621
410.8,-7.95195475122614
410.85,-10.33550551435
410.9,-13.5207229111671
410.95,-13.9913693195879
411,-12.9254191020367
411.05,-10.9296199607234
411.1,-7.3762312854021
411.15,-4.03726473060466
411.2,-0.788117312523202
411.25,3.20143483793937
411.3,7.65685410277349
411.35,10.6394835688426
411.4,12.5086127697616
411.45,12.4133040855028
411.5,13.7149025832354
411.55,10.9559864306761
411.6,8.18596954555801
411.65,5.05409653965014
411.7,0.0803835062752274
411.75,-4.6140848559415
411.8,-7.7002291096465
411.85,-9.98577458558021
411.9,-12.7217916415608
411.95,-13.3168720279804
412,-12.5417717729261
412.05,-11.6767672035665
412.1,-7.27073207680082
412.15,-5.13609056121302
412.2,-0.713126794281002
412.25,3.1983393745883
412.3,6.56925325705431
412.35,9.44383946405829
412.4,12.6297413709816
412.45,12.8204957848872
412.5,12.2156832192785
412.55,11.3461078798958
412.6,8.16918937940106
412.65,4.66791827187408
412.7,-0.239523130444765
412.75,-4.30664837220414
412.8,-6.74979461958407
412.85,-9.36106294094521
412.9,-12.9215416028855
412.95,-12.2148176138434
413,-12.238899191681
413.05,-10.9635017741837
413.1,-8.33630105089798
413.15,-4.69304731508008
413.2,0.0303055672525874
413.25,3.53956515918227
413.3,6.47779658527975
413.35,10.3661912356098
413.4,11.9833257867594
413.45,12.301457290256
413.5,12.85674727761
413.55,10.774848235695
413.6,7.78825216513551
413.65,4.04251929619299
413.7,1.81118568626497
413.75,-2.71475686787498
413.8,-7.70554750372676
413.85,-10.2391536249998
413.9,-11.8500847157915
413.95,-13.7258055127566
414,-13.2552975374455
414.05,-11.3354193109354
414.1,-7.70563988275487
414.15,-6.00917894189688
414.2,-0.675440232819268
414.25,2.25361777215476
414.3,6.47720103977237
414.35,10.2806497959332
414.4,12.6299460351352
414.45,12.3351956378504
414.5,13.7436034666851
414.55,11.908980695841
414.6,9.22550716286722
414.65,5.75839385509521
414.7,1.61207935014385
414.75,-3.56385194270646
414.8,-7.01721250751232
414.85,-10.6622751900179
414.9,-12.2104586524101
414.95,-12.0855540048305
415,-12.2257756168169
415.05,-11.0352635348385
415.1,-9.14450382313953
415.15,-5.89999303937691
415.2,-1.82294399923143
415.25,3.67833145773725
415.3,6.63935546906253
415.35,9.16380324708895
415.4,12.8359019266569
415.45,12.0704179826413
415.5,13.4957611382423
415.55,11.3427546098837
415.6,8.42436613613455
415.65,5.54051615616176
415.7,2.16827416517733
415.75,-3.47968997798032
415.8,-6.86128728837528
415.85,-9.26321398716222
415.9,-11.6048716460909
415.95,-13.35814354015
416,-12.6072386991505
416.05,-12.2258022318729
416.1,-8.92497898635847
416.15,-4.72427411486575
416.2,-1.51959146852982
416.25,3.06082121103599
416.3,6.05676486803416
416.35,8.57777988122855
416.4,10.8401577201518
416.45,13.0713439559956
416.5,13.0306986198288
416.55,10.7227414631198
416.6,8.38611638085263
416.65,5.74050395332873
416.7,1.87791738041715
416.75,-2.97665544766515
416.8,-5.26050156266434
416.85,-9.74825034635941
416.9,-11.7368156727712
416.95,-12.956714438583
417,-13.4288941027469
417.05,-11.727116297292
417.1,-8.54627427019461
417.15,-5.74467979983108
417.2,-1.50076952526068
417.25,2.27406457791787
417.3,7.02261103370012
417.35,10.089834122227
417.4,12.0891564312542
417.45,12.4551141092114
417.5,12.5840668334646
417.55,10.8565822142886
417.6,8.6068971417803
417.65,5.67984326119829
417.7,2.08045575060366
417.75,-1.23779555332
417.8,-6.54758971383558
417.85,-10.102665132503
417.9,-11.1774329016422
417.95,-13.1187460328412
418,-11.850850512386
418.05,-10.9279610523891
418.1,-8.47270522288491
418.15,-6.05416971283415
418.2,-2.91505865922955
418.25,2.25048794825764
418.3,5.22324474974883
418.35,9.85822143390294
418.4,12.3506332101248
418.45,13.553207158604
418.5,13.668645725976
418.55,11.3070339599252
418.6,9.67072795946399
418.65,6.12715603109309
418.7,1.24116334544661
418.75,-1.40264020865598
418.8,-5.24736925255456
418.85,-8.13150947133982
418.9,-12.2258438431929
418.95,-12.4989604447188
419,-12.8350045499603
419.05,-11.3630325909701
419.1,-9.09103033609153
419.15,-6.62020682119385
419.2,-1.51113143107708
419.25,1.52917972862023
419.3,5.99055867759519
419.35,8.89031200698386
419.4,11.0716230852806
419.45,13.6270120529666
419.5,13.5029270705081
419.55,11.1315748466247
419.6,8.45513845495672
419.65,6.11346321939105
419.7,2.48386638694625
419.75,-0.775576129582848
419.8,-6.35569729910829
419.85,-9.05601300740147
419.9,-12.0351903463602
419.95,-13.4258198491694
420,-12.5403436409687
420.05,-12.3463009195955
420.1,-9.00815049160512
420.15,-7.04237164475266
420.2,-2.82180481219144
420.25,1.50643865224086
420.3,5.58905821103893
420.35,8.59016213117973
420.4,11.8995980907325
420.45,12.3065122236386
420.5,13.422060304757
420.55,10.854314071103
420.6,8.97899488050872
420.65,6.95019590412404
420.7,1.86866040224537
420.75,-2.26013756602569
420.8,-4.99060270400702
420.85,-7.55687645852764
420.9,-11.664110584222
420.95,-13.2603859448829
421,-13.5578430684766
421.05,-11.1664963644334
421.1,-9.68653827215276
421.15,-5.89685412555702
421.2,-2.02078322489523
421.25,2.11025927344912
421.3,4.81407325596617
421.35,8.78517582612352
421.4,10.4023042619384
421.45,13.092387957443
421.5,12.558823479986
421.55,12.4836966321445
421.6,10.5878717005392
421.65,7.47623892215256
421.7,2.93909268816087
421.75,-0.550573942341513
421.8,-4.89523890821575
421.85,-8.22507333505358
421.9,-10.637757850191
421.95,-13.2458313669799
422,-13.5688695721314
422.05,-11.0858062760007
422.1,-10.6804804858905
422.15,-7.00240874485603
422.2,-3.99897896288082
422.25,1.19885600084507
422.3,4.34094550331686
422.35,7.47408582079636
422.4,11.4306844771498
422.45,12.9632497513066
422.5,13.0969620173388
422.55,11.4391555753003
422.6,10.3501548767252
422.65,6.37749908090987
422.7,3.92682537214081
422.75,-1.2308727596989
422.8,-4.76439883715549
422.85,-7.37231527475982
422.9,-10.7014323116967
422.95,-12.9814151228203
423,-12.889527843005
423.05,-11.769691440673
423.1,-8.89248932045148
423.15,-7.02159511995352
423.2,-3.37614655686314
423.25,0.784373404784324
423.3,5.47186716872663
423.35,8.70129393872651
423.4,10.0271889631675
423.45,11.6633438970894
423.5,12.9485227264608
423.55,11.642013206245
423.6,9.07423328107642
423.65,7.46445875797616
423.7,3.2163192156663
423.75,0.235179413303141
423.8,-5.37123212218503
423.85,-7.67609062082471
423.9,-11.4385574964625
423.95,-12.6065620109638
424,-11.7462371604501
424.05,-11.7904316051834
424.1,-9.69983471315323
424.15,-7.06584738846281
424.2,-3.45506873330604
424.25,0.678733755165029
424.3,3.41716259343128
424.35,6.80877082989471
424.4,10.9876927891251
424.45,12.0953304106509
424.5,12.9500058766836
424.55,12.2853420886177
424.6,10.2350509508515
424.65,7.61598254354482
424.7,4.58977376619655
424.75,0.0318311928160213
424.8,-4.07249315503893
424.85,-6.8502916481601
424.9,-10.9332080733778
424.95,-12.5572997658134
425,-13.545875880354
425.05,-11.3575043281687
425.1,-10.340870268601
425.15,-6.32685382811015
425.2,-3.63328191282376
425.25,-0.362801227118028
425.3,3.99123809885862
425.35,8.56513417623468
425.4,9.52654825781864
425.45,12.458011056887
425.5,12.8319861263996
425.55,12.7030769068157
425.6,9.83833189576103
425.65,6.4731563683957
425.7,3.35162449121073
425.75,0.552748974158615
425.8,-4.33727427724779
425.85,-7.50965817579107
425.9,-11.2265653799421
425.95,-12.1528531500477
426,-13.3371723080514
426.05,-11.03883804208
426.1,-10.1147725368902
426.15,-8.35908511024007
426.2,-4.43125693222462
426.25,-0.388363958976641
426.3,2.98871208070179
426.35,6.57268877815438
426.4,9.39810113547731
426.45,11.6518428780354
426.5,13.1669140851232
426.55,11.4589350293151
426.6,10.4130822858358
426.65,6.76511009391542
426.7,4.07403012784249
426.75,-0.76788002058206
426.8,-3.93625916243894
426.85,-6.33824055431145
426.9,-10.7755009267341
426.95,-10.968924726794
427,-12.6792227960846
427.05,-12.578815632308
427.1,-10.3756198674311
427.15,-8.01161082980268
427.2,-4.17899562171223
427.25,-0.0377723296705337
427.3,4.62935836598801
427.35,7.45911508918963
427.4,10.2607450465285
427.45,11.7059023572597
427.5,12.7670248278599
427.55,11.9619130746551
427.6,10.3803449856878
427.65,8.50865803453511
427.7,4.21510188062255
427.75,-0.175178096514228
427.8,-3.7211685699746
427.85,-6.76353319974439
427.9,-9.8888518696929
427.95,-11.7298488724776
428,-11.5584436986372
428.05,-11.4671308448761
428.1,-10.0143376977471
428.15,-7.2198565363838
428.2,-3.97619544324369
428.25,-0.0385425337985362
428.3,3.93835066026653
428.35,7.49160652280276
428.4,10.0622799621024
428.45,11.2678338393434
428.5,12.3952722546618
428.55,11.7915885670959
428.6,10.2530086365457
428.65,8.54909187229751
428.7,3.53904010572084
428.75,-0.208248272086768
428.8,-3.76461461853309
428.85,-6.82470786311441
428.9,-9.25038064380643
428.95,-11.9801990984597
429,-12.1909480961464
429.05,-11.3847804193022
429.1,-9.81613967156379
429.15,-8.14364171117596
429.2,-4.01240348609586
429.25,-1.65292620995398
429.3,2.60157554167235
429.35,7.20025312643051
429.4,10.247498918064
429.45,10.9830295746484
429.5,13.0203116838427
429.55,12.6435262978712
429.6,10.3860278346912
429.65,8.84285829475458
429.7,5.3549111824993
429.75,1.50103860857843
429.8,-3.93290042346577
429.85,-7.53524452697086
429.9,-9.99222316727196
429.95,-10.7214397599318
430,-13.3856085430189
430.05,-11.468148371555
430.1,-10.9027199065336
430.15,-7.11652497556298
430.2,-4.79930479838658
430.25,-0.133069891059275
430.3,3.43135247948179
430.35,7.13813236882956
430.4,10.3531755957453
430.45,10.8447202527971
430.5,12.3532514728499
430.55,11.1478482130594
430.6,11.3046433333818
430.65,7.57263927256022
430.7,4.01530609839963
430.75,0.589923506826792
430.8,-2.96254514373016
430.85,-7.02565464469479
430.9,-8.75074863880474
430.95,-12.3232668797557
431,-11.8589290398833
431.05,-12.7386152504251
431.1,-10.542228074192
431.15,-8.16871845181451
431.2,-4.91992036005015
431.25,-0.341464991157973
431.3,2.1726825873744
431.35,5.60886069157179
431.4,9.85861343776299
431.45,12.2909705136053
431.5,12.1069310081015
431.55,12.1648384709725
431.6,11.5700158061408
431.65,7.8567258495797
431.7,3.9917540893046
431.75,0.979004489544573
431.8,-3.04306420035946
431.85,-5.77558042640189
431.9,-10.0335280797428
431.95,-12.0917512666018
432,-12.835160200731
432.05,-11.1428212245086
432.1,-9.72748657668926
432.15,-7.8541550219095
432.2,-4.20174040156219
432.25,-2.14701167648902
432.3,2.51590212021778
432.35,5.29772675456819
432.4,9.74159069403877
432.45,10.6920959643238
432.5,12.2340827893241
432.55,12.7373021091862
432.6,11.3994858467019
432.65,7.52651878253377
432.7,4.3772224590322
432.75,2.38808989137247
432.8,-2.64365384509542
432.85,-5.34739062340472
432.9,-9.12189611158887
432.95,-10.5104915461274
433,-11.4663524794675
433.05,-12.3216419045301
433.1,-10.9355140300045
433.15,-8.8487077710631
433.2,-6.11694040929793
433.25,-0.682745650172053
433.3,1.95145714013962
433.35,5.30893485522764
433.4,8.03742408577458
433.45,11.4046443857445
433.5,11.4217365466717
433.55,11.7028962461344
433.6,11.2071562198653
433.65,7.72499080331495
433.7,5.26493615920009
433.75,2.39179021229904
433.8,-1.75421066478713
433.85,-5.37787551396298
433.9,-8.05655646285408
433.95,-10.8763287910689
434,-12.2547751972428
434.05,-11.4771931181748
434.1,-11.401465951956
434.15,-9.17844431319141
434.2,-5.6362372786892
434.25,-1.50931506614003
434.3,2.04566410922182
434.35,4.98610526725541
434.4,8.18417709829048
434.45,11.2739956436256
434.5,11.438751336251
434.55,12.99954176845
434.6,10.4033191629191
434.65,8.03570556063822
434.7,5.99248269209242
434.75,2.44196982922554
434.8,-2.42918746600715
434.85,-4.675590778315
434.9,-7.65148268818137
434.95,-10.4486049543012
435,-12.0743909126277
435.05,-12.9479183692571
435.1,-10.5823281583491
435.15,-8.30753117287514
435.2,-5.47649996406081
435.25,-1.505693636824
435.3,1.86165313865381
435.35,4.54666322347357
435.4,9.20983355732558
435.45,11.313770151019
435.5,11.5425226655979
435.55,12.8116237131798
435.6,10.6507622440098
435.65,8.95953914501373
435.7,4.74575911131557
435.75,2.70325460239137
435.8,-0.778498860303117
435.85,-5.56243284389126
435.9,-8.39995681280466
435.95,-10.9823791597265
436,-12.0915863012966
436.05,-12.4742213370647
436.1,-10.5201004772843
436.15,-8.76950186962552
436.2,-5.5910508908334
